lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch,val/cls_loss,val/cls_acc,val/cls_precision,val/cls_recall,val/cls_f1,val/mat_loss,val/n_critical_max,val/rig_loss,val/loss,val/mat_precision,val/mat_recall,val/mat_f1,train/mat_precision,train/mat_recall,train/mat_f1
,,126349,2.0,0.04421553015708923,0.983299970626831,0.8943129777908325,0.8502551913261414,0.8708673715591431,5.110966205596924,337.0,1.3778748512268066,6.533056735992432,51,,,,,,,,,,,,,,,
,,126359,2.0,0.026858633384108543,0.9896000027656555,0.9102802276611328,0.7669373750686646,0.8228640556335449,4.321213722229004,111.0,0.3266559839248657,4.6747283935546875,51,,,,,,,,,,,,,,,
,,126369,2.0,0.0361238569021225,0.9858999848365784,0.8077662587165833,0.758385181427002,0.7808201313018799,4.489477157592773,113.0,0.3074028491973877,4.833003997802734,51,,,,,,,,,,,,,,,
,,126379,2.0,0.03261570259928703,0.983299970626831,0.9030112028121948,0.7623863220214844,0.8169243335723877,6.182178974151611,218.0,0.35017475485801697,6.564969539642334,51,,,,,,,,,,,,,,,
,,126389,2.0,0.05734333023428917,0.9718000292778015,0.8005400896072388,0.7310532331466675,0.7608210444450378,4.897459030151367,337.0,1.1195634603500366,6.074366092681885,51,,,,,,,,,,,,,,,
,,126399,2.0,0.033575933426618576,0.9836999773979187,0.761027991771698,0.6871588826179504,0.7177073955535889,4.374675750732422,91.0,0.30423644185066223,4.712488174438477,51,,,,,,,,,,,,,,,
,,126409,2.0,0.08206044882535934,0.9758999943733215,0.9006322622299194,0.6530035734176636,0.7180967330932617,4.984441757202148,279.0,0.4503087103366852,5.516810894012451,51,,,,,,,,,,,,,,,
,,126419,2.0,0.02482893131673336,0.9902999997138977,0.8996251821517944,0.918522834777832,0.9088413715362549,3.783965826034546,153.0,0.5051164031028748,4.313910961151123,51,,,,,,,,,,,,,,,
,,126429,2.0,0.0413239486515522,0.9843999743461609,0.8832528591156006,0.7058776617050171,0.7666208148002625,4.057066917419434,159.0,0.18312248587608337,4.281513690948486,51,,,,,,,,,,,,,,,
,,126439,2.0,0.05413626879453659,0.98089998960495,0.6259757280349731,0.5692713260650635,0.5887852907180786,3.7548160552978516,86.0,0.3749774992465973,4.183929920196533,51,,,,,,,,,,,,,,,
,,126449,2.0,0.011749732308089733,0.9955000281333923,0.7761232852935791,0.6556470990180969,0.6988707780838013,2.855093240737915,34.0,0.08152903616428375,2.9483721256256104,51,,,,,,,,,,,,,,,
,,126459,2.0,0.011139157228171825,0.9970999956130981,0.4985499978065491,0.5,0.49927395582199097,2.617114782333374,23.0,0.0654340460896492,2.693687915802002,51,,,,,,,,,,,,,,,
,,126469,2.0,0.03950531780719757,0.9868000149726868,0.8314441442489624,0.8007594347000122,0.8153201341629028,5.3452534675598145,154.0,0.42655664682388306,5.811315536499023,51,,,,,,,,,,,,,,,
,,126479,2.0,0.03921648859977722,0.9811999797821045,0.8160789012908936,0.7150816321372986,0.7554100751876831,4.618765830993652,194.0,0.03771510347723961,4.69569730758667,51,,,,,,,,,,,,,,,
,,126489,2.0,0.04123365506529808,0.9839000105857849,0.8014382123947144,0.7329397797584534,0.7625710368156433,5.261112689971924,116.0,0.21343468129634857,5.515780925750732,51,,,,,,,,,,,,,,,
,,126499,2.0,0.029871109873056412,0.991599977016449,0.6167418360710144,0.5412967205047607,0.5603898763656616,3.9613139629364014,60.0,0.2004176825284958,4.19160270690918,51,,,,,,,,,,,,,,,
,,126509,2.0,0.018827518448233604,0.9915000200271606,0.7875353693962097,0.8339616656303406,0.8089619874954224,2.166292428970337,81.0,0.07706300914287567,2.2621829509735107,51,,,,,,,,,,,,,,,
,,126519,2.0,0.0398058146238327,0.9828000068664551,0.9246875047683716,0.8789474964141846,0.9003636837005615,5.692071437835693,264.0,0.384468674659729,6.1163458824157715,51,,,,,,,,,,,,,,,
,,126529,2.0,0.06548270583152771,0.9728000164031982,0.9630337357521057,0.7040234208106995,0.7791401743888855,4.807430744171143,431.0,0.17083987593650818,5.043753147125244,51,,,,,,,,,,,,,,,
,,126539,2.0,0.07118358463048935,0.9724000096321106,0.7563780546188354,0.5895572900772095,0.6298084259033203,4.985464572906494,242.0,0.3368457853794098,5.393494129180908,51,,,,,,,,,,,,,,,
,,126549,2.0,0.024914324283599854,0.987500011920929,0.8204545378684998,0.7078998684883118,0.7517366409301758,5.11924934387207,119.0,0.3745608627796173,5.51872444152832,51,,,,,,,,,,,,,,,
,,126559,2.0,0.022072451189160347,0.9908999800682068,0.9294044971466064,0.8904976844787598,0.9089711904525757,5.049536228179932,254.0,0.06426170468330383,5.135870456695557,51,,,,,,,,,,,,,,,
,,126569,2.0,0.01221463456749916,0.9952999949455261,0.9776942133903503,0.6713781952857971,0.7514509558677673,4.282959938049316,64.0,0.25200191140174866,4.547176361083984,51,,,,,,,,,,,,,,,
,,126579,2.0,0.04438250884413719,0.9901000261306763,0.9100152254104614,0.6345661878585815,0.7010969519615173,4.1451191902160645,70.0,0.4580068588256836,4.64750862121582,51,,,,,,,,,,,,,,,
,,126589,2.0,0.03644926846027374,0.9825000166893005,0.8401156663894653,0.8037978410720825,0.8208619356155396,3.699183702468872,219.0,0.33658647537231445,4.072219371795654,51,,,,,,,,,,,,,,,
,,126599,2.0,0.03079511784017086,0.9872000217437744,0.9449875354766846,0.8804348707199097,0.9099565744400024,5.377405166625977,279.0,0.6714149117469788,6.079615116119385,51,,,,,,,,,,,,,,,
,,126609,2.0,0.027746587991714478,0.9876999855041504,0.9938493967056274,0.5040322542190552,0.504905641078949,4.07274055480957,104.0,0.2646414339542389,4.365128517150879,51,,,,,,,,,,,,,,,
,,126619,2.0,0.015046385116875172,0.9932000041007996,0.8184086084365845,0.804836630821228,0.8114712238311768,3.041327953338623,56.0,0.08095397055149078,3.1373283863067627,51,,,,,,,,,,,,,,,
,,126629,2.0,0.026677392423152924,0.9890999794006348,0.953086793422699,0.8959270715713501,0.9224119782447815,4.820838928222656,375.0,0.224728062748909,5.072244644165039,51,,,,,,,,,,,,,,,
,,126639,2.0,0.025938449427485466,0.9918000102043152,0.8714830875396729,0.6692048907279968,0.7317003011703491,3.7523655891418457,73.0,0.18651747703552246,3.9648215770721436,51,,,,,,,,,,,,,,,
,,126649,2.0,0.01446604635566473,0.9937000274658203,0.9138063192367554,0.6721111536026001,0.7423176765441895,3.753024101257324,77.0,0.46999406814575195,4.237483978271484,51,,,,,,,,,,,,,,,
,,126659,2.0,0.028037505224347115,0.9865999817848206,0.8476876020431519,0.7030186057090759,0.7555955648422241,5.433265209197998,167.0,0.32829707860946655,5.789599895477295,51,,,,,,,,,,,,,,,
,,126669,2.0,0.0588090755045414,0.9819999933242798,0.9266237020492554,0.8518790006637573,0.8852836489677429,5.532057762145996,382.0,0.45421701669692993,6.045083999633789,51,,,,,,,,,,,,,,,
,,126679,2.0,0.04940074682235718,0.9783999919891357,0.9416277408599854,0.8256016969680786,0.8738110065460205,5.47125244140625,336.0,0.49262478947639465,6.013278007507324,51,,,,,,,,,,,,,,,
,,126689,2.0,0.022356875240802765,0.992900013923645,0.9086437225341797,0.8735755085945129,0.8902925848960876,4.031063556671143,141.0,0.5176043510437012,4.5710248947143555,51,,,,,,,,,,,,,,,
,,126699,2.0,0.07200644165277481,0.9704999923706055,0.9018553495407104,0.79539954662323,0.839401364326477,4.282651901245117,323.0,0.5668230056762695,4.921481132507324,51,,,,,,,,,,,,,,,
,,126709,2.0,0.03402114659547806,0.9847000241279602,0.73703932762146,0.8155653476715088,0.7704453468322754,3.7494287490844727,114.0,0.2530396282672882,4.036489486694336,51,,,,,,,,,,,,,,,
,,126719,2.0,0.02458195947110653,0.9890000224113464,0.8113821148872375,0.7146948575973511,0.7538557052612305,3.457160711288452,94.0,0.17562539875507355,3.6573679447174072,51,,,,,,,,,,,,,,,
,,126729,2.0,0.027482226490974426,0.9901000261306763,0.8617973327636719,0.7570825219154358,0.80028235912323,3.65740966796875,101.0,0.2517082989215851,3.9366002082824707,51,,,,,,,,,,,,,,,
,,126739,2.0,0.04061207175254822,0.9830999970436096,0.8968849778175354,0.9029327034950256,0.8998833894729614,4.2310404777526855,302.0,0.1855664849281311,4.457219123840332,51,,,,,,,,,,,,,,,
,,126749,2.0,0.02722238190472126,0.9901999831199646,0.9687478542327881,0.8859102725982666,0.9229985475540161,3.7145798206329346,313.0,0.09364380687475204,3.8354461193084717,51,,,,,,,,,,,,,,,
,,126759,2.0,0.04717768356204033,0.9800000190734863,0.9014891386032104,0.8831444382667542,0.8920745849609375,5.03669548034668,389.0,0.4362756311893463,5.520148754119873,51,,,,,,,,,,,,,,,
,,126769,2.0,0.04876306280493736,0.978600025177002,0.7962675094604492,0.8663759231567383,0.827285647392273,5.3485589027404785,255.0,0.5403499603271484,5.937672138214111,51,,,,,,,,,,,,,,,
,,126779,2.0,0.010640420950949192,0.9965000152587891,0.5340815782546997,0.5986486673355103,0.5504053831100464,2.804936647415161,10.0,0.0050589763559401035,2.820636034011841,51,,,,,,,,,,,,,,,
,,126789,2.0,0.021562615409493446,0.9908000230789185,0.9005569815635681,0.7975959181785583,0.8412030935287476,3.2912721633911133,160.0,0.02928866073489189,3.342123508453369,51,,,,,,,,,,,,,,,
,,126799,2.0,0.02229667827486992,0.9908000230789185,0.8791834115982056,0.8753101229667664,0.8772363662719727,3.616772413253784,167.0,0.20288421213626862,3.8419532775878906,51,,,,,,,,,,,,,,,
,,126809,2.0,0.04336239770054817,0.9817000031471252,0.8056100606918335,0.7918136119842529,0.7985419034957886,4.403415679931641,152.0,0.37932828068733215,4.826106548309326,51,,,,,,,,,,,,,,,
,,126819,2.0,0.03262991085648537,0.984499990940094,0.8275003433227539,0.7716336846351624,0.7968193292617798,4.704712390899658,129.0,0.41381561756134033,5.151157855987549,51,,,,,,,,,,,,,,,
,,126829,2.0,0.019482295960187912,0.9940999746322632,0.8925703763961792,0.7904537916183472,0.8337072134017944,4.277012825012207,84.0,0.04479631409049034,4.341291427612305,51,,,,,,,,,,,,,,,
,,126839,2.0,0.014890371821820736,0.9940000176429749,0.865612268447876,0.7287057638168335,0.7810982465744019,3.351210594177246,79.0,0.1001603901386261,3.466261386871338,51,,,,,,,,,,,,,,,
,,126849,2.0,0.012008911930024624,0.995199978351593,0.8885684013366699,0.6890416145324707,0.7538961172103882,3.7330164909362793,50.0,0.2087438404560089,3.9537692070007324,51,,,,,,,,,,,,,,,
,,126859,2.0,0.023790406063199043,0.989799976348877,0.8329394459724426,0.8494068384170532,0.840965986251831,3.3535754680633545,138.0,0.20918288826942444,3.5865488052368164,51,,,,,,,,,,,,,,,
,,126869,2.0,0.040920499712228775,0.9797999858856201,0.8191500902175903,0.6266743540763855,0.6792429089546204,4.90971565246582,156.0,0.4813447594642639,5.431981086730957,51,,,,,,,,,,,,,,,
,,126879,2.0,0.04221273958683014,0.9829000234603882,0.9227708578109741,0.8429002165794373,0.8782793283462524,4.435049057006836,274.0,0.09423121064901352,4.571493148803711,51,,,,,,,,,,,,,,,
,,126889,2.0,0.06538931280374527,0.9807000160217285,0.8907583951950073,0.5813580751419067,0.6309592723846436,4.954608917236328,150.0,0.2541823983192444,5.2741804122924805,51,,,,,,,,,,,,,,,
,,126899,2.0,0.02905377745628357,0.986299991607666,0.6718180775642395,0.7180812358856201,0.6920915842056274,3.3498599529266357,53.0,0.49551042914390564,3.8744239807128906,51,,,,,,,,,,,,,,,
,,126909,2.0,0.04500289261341095,0.9868999719619751,0.9565784931182861,0.6410393118858337,0.7131369113922119,4.690887451171875,127.0,0.5133894681930542,5.249279975891113,51,,,,,,,,,,,,,,,
,,126919,2.0,0.02877863124012947,0.9865000247955322,0.7717666625976562,0.866142988204956,0.8116307258605957,3.0029516220092773,81.0,0.5008967518806458,3.5326268672943115,51,,,,,,,,,,,,,,,
,,126929,2.0,0.05051504448056221,0.9771999716758728,0.8655214905738831,0.8273046016693115,0.8452479243278503,4.500991344451904,315.0,0.45581769943237305,5.00732421875,51,,,,,,,,,,,,,,,
,,126939,2.0,0.02792206034064293,0.9871000051498413,0.8167299032211304,0.6553468704223633,0.7075009942054749,3.636688709259033,109.0,0.24187594652175903,3.906486749649048,51,,,,,,,,,,,,,,,
,,126949,2.0,0.023626895621418953,0.9904000163078308,0.9476017355918884,0.9237662553787231,0.9353274703025818,3.7593584060668945,365.0,0.39975374937057495,4.182738780975342,51,,,,,,,,,,,,,,,
,,126959,2.0,0.053517747670412064,0.9749000072479248,0.7047723531723022,0.9028209447860718,0.7690365314483643,4.835137367248535,121.0,0.25569912791252136,5.144354343414307,51,,,,,,,,,,,,,,,
,,126969,2.0,0.05957488343119621,0.9725000262260437,0.8572903275489807,0.7816704511642456,0.8145095109939575,4.601180553436279,248.0,0.22792187333106995,4.888677597045898,51,,,,,,,,,,,,,,,
,,126979,2.0,0.13677071034908295,0.961899995803833,0.8612030148506165,0.5237993597984314,0.5356172323226929,6.302363872528076,377.0,1.5729974508285522,8.012131690979004,51,,,,,,,,,,,,,,,
,,126989,2.0,0.01989256963133812,0.991100013256073,0.7774834036827087,0.6654045581817627,0.7069081664085388,3.1460654735565186,63.0,0.16065749526023865,3.326615333557129,51,,,,,,,,,,,,,,,
,,126999,2.0,0.03622743487358093,0.9830999970436096,0.8199702501296997,0.7655640840530396,0.7900902032852173,4.048381805419922,124.0,0.46915897727012634,4.553768157958984,51,,,,,,,,,,,,,,,
,,127009,2.0,0.02706466056406498,0.9909999966621399,0.8915731310844421,0.5910935401916504,0.6461730003356934,4.873414039611816,90.0,0.2940630316734314,5.194541931152344,51,,,,,,,,,,,,,,,
,,127019,2.0,0.0315057635307312,0.986299991607666,0.8311161994934082,0.7710847854614258,0.7979641556739807,3.60486102104187,100.0,0.4480156898498535,4.0843825340271,51,,,,,,,,,,,,,,,
,,127029,2.0,0.04170837253332138,0.9835000038146973,0.8866814374923706,0.8754562139511108,0.8809784650802612,3.8453800678253174,303.0,0.29182499647140503,4.178913593292236,51,,,,,,,,,,,,,,,
,,127039,2.0,0.04278969019651413,0.9800999760627747,0.7363085746765137,0.7447491884231567,0.7404500842094421,5.265004634857178,155.0,0.2501815855503082,5.557975769042969,51,,,,,,,,,,,,,,,
,,127049,2.0,0.030059371143579483,0.9878000020980835,0.9148429036140442,0.9148429036140442,0.9148429036140442,3.82037091255188,351.0,0.38364192843437195,4.234072208404541,51,,,,,,,,,,,,,,,
,,127059,2.0,0.03549063578248024,0.9857000112533569,0.8690885305404663,0.6986741423606873,0.7572402954101562,3.8808701038360596,138.0,0.33894333243370056,4.255304336547852,51,,,,,,,,,,,,,,,
,,127069,2.0,0.04765672981739044,0.9801999926567078,0.9210218191146851,0.8266469836235046,0.8672728538513184,4.560778617858887,255.0,0.87367844581604,5.482113838195801,51,,,,,,,,,,,,,,,
,,127079,2.0,0.04266320914030075,0.9807000160217285,0.8075225353240967,0.8063573837280273,0.8069388270378113,5.674488067626953,227.0,0.24510948359966278,5.962260723114014,51,,,,,,,,,,,,,,,
,,127089,2.0,0.02897566184401512,0.989799976348877,0.8491734862327576,0.6618375778198242,0.7202523946762085,3.480482578277588,83.0,0.33347469568252563,3.842932939529419,51,,,,,,,,,,,,,,,
,,127099,2.0,0.039139341562986374,0.9837999939918518,0.6089687943458557,0.5518828630447388,0.5695953369140625,3.745978832244873,99.0,0.23864313960075378,4.02376127243042,51,,,,,,,,,,,,,,,
,,127109,2.0,0.056920744478702545,0.9767000079154968,0.8815411329269409,0.8259748220443726,0.8513320684432983,4.65352725982666,246.0,0.12972670793533325,4.840174674987793,51,,,,,,,,,,,,,,,
,,127119,2.0,0.014285106211900711,0.9945999979972839,0.9503636360168457,0.9056985378265381,0.9268156290054321,4.0327277183532715,180.0,0.2892613410949707,4.336274147033691,51,,,,,,,,,,,,,,,
,,127129,2.0,0.08418654650449753,0.9708999991416931,0.8165385723114014,0.6398460268974304,0.6913027167320251,6.0070061683654785,298.0,0.4723336398601532,6.563526153564453,51,,,,,,,,,,,,,,,
,,127139,2.0,0.042844176292419434,0.9828000068664551,0.7750226259231567,0.7268493175506592,0.7484974265098572,4.206908702850342,98.0,0.4984355568885803,4.748188495635986,51,,,,,,,,,,,,,,,
,,127149,2.0,0.03624673932790756,0.9868999719619751,0.8598413467407227,0.6695908308029175,0.7293374538421631,3.797960042953491,93.0,0.18308740854263306,4.017294406890869,51,,,,,,,,,,,,,,,
,,127159,2.0,0.046917252242565155,0.9869999885559082,0.8163862228393555,0.6738011837005615,0.7236016392707825,4.270602703094482,96.0,0.18890808522701263,4.506428241729736,51,,,,,,,,,,,,,,,
,,127169,2.0,0.031831588596105576,0.9884999990463257,0.900532603263855,0.8403254747390747,0.8678461313247681,4.7810773849487305,234.0,0.37837037444114685,5.191279411315918,51,,,,,,,,,,,,,,,
,,127179,2.0,0.03328990936279297,0.9876000285148621,0.9601490497589111,0.8654881715774536,0.9069341421127319,3.916376829147339,321.0,0.1449005901813507,4.09456729888916,51,,,,,,,,,,,,,,,
,,127189,2.0,0.041373010724782944,0.984000027179718,0.5817707180976868,0.5492907762527466,0.5611802339553833,4.402490615844727,106.0,0.4834652543067932,4.927328586578369,51,,,,,,,,,,,,,,,
,,127199,2.0,0.020624950528144836,0.9918000102043152,0.7454361915588379,0.7754590511322021,0.7595601081848145,3.7357380390167236,51.0,0.21363645792007446,3.969999313354492,51,,,,,,,,,,,,,,,
,,127209,2.0,0.020750971511006355,0.9923999905586243,0.7293297648429871,0.716497004032135,0.7227244973182678,4.077367305755615,55.0,0.22234809398651123,4.3204665184021,51,,,,,,,,,,,,,,,
,,127219,2.0,0.08749613910913467,0.9686999917030334,0.8075587749481201,0.6753507852554321,0.721648097038269,5.919363975524902,252.0,0.21342213451862335,6.220282554626465,51,,,,,,,,,,,,,,,
,,127229,2.0,0.017072664573788643,0.9934999942779541,0.6376441121101379,0.5639099478721619,0.586976170539856,3.417945623397827,36.0,0.0758267194032669,3.5108449459075928,51,,,,,,,,,,,,,,,
,,127239,2.0,0.00897787231951952,0.9961000084877014,0.7694299817085266,0.6579843163490295,0.6990218162536621,2.9011459350585938,37.0,0.10429967194795609,3.0144236087799072,51,,,,,,,,,,,,,,,
,,127249,2.0,0.012700365856289864,0.9945999979972839,0.6558408141136169,0.5631767511367798,0.5895546674728394,3.44986891746521,29.0,0.40904346108436584,3.871612787246704,51,,,,,,,,,,,,,,,
,,127259,2.0,0.01663142256438732,0.9927999973297119,0.7097065448760986,0.7438390254974365,0.7254607677459717,3.2133798599243164,44.0,0.24985285103321075,3.4798641204833984,51,,,,,,,,,,,,,,,
,,127269,2.0,0.016263524070382118,0.996399998664856,0.8886736631393433,0.8326787948608398,0.8584691882133484,3.8683197498321533,41.0,0.08469937741756439,3.969282627105713,51,,,,,,,,,,,,,,,
,,127279,2.0,0.06107891723513603,0.9796000123023987,0.8348114490509033,0.8428202867507935,0.8387643098831177,4.131015777587891,273.0,0.8532075881958008,5.045302391052246,51,,,,,,,,,,,,,,,
,,127289,2.0,0.031214449554681778,0.9865000247955322,0.8647192716598511,0.8819662928581238,0.8731297254562378,5.846883773803711,151.0,0.25616469979286194,6.134262561798096,51,,,,,,,,,,,,,,,
,,127299,2.0,0.03169349953532219,0.9864000082015991,0.8347821235656738,0.5979734063148499,0.6496275663375854,6.2205400466918945,137.0,0.4211060702800751,6.673339366912842,51,,,,,,,,,,,,,,,
,,127309,2.0,0.02189357951283455,0.9904999732971191,0.8680576682090759,0.91788649559021,0.8913066983222961,4.8923115730285645,183.0,0.1731766164302826,5.087381839752197,51,,,,,,,,,,,,,,,
,,127319,2.0,0.04300464689731598,0.9799000024795532,0.8903112411499023,0.5707018971443176,0.6156622171401978,5.469282150268555,223.0,0.38354048132896423,5.895827293395996,51,,,,,,,,,,,,,,,
,,127329,2.0,0.02317299135029316,0.9890000224113464,0.8544448614120483,0.7306044101715088,0.7789609432220459,3.2444498538970947,90.0,0.19257581233978271,3.4601988792419434,51,,,,,,,,,,,,,,,
,,127339,2.0,0.06244770064949989,0.972599983215332,0.7878440618515015,0.7136474847793579,0.7447671890258789,4.301778793334961,226.0,0.06141776219010353,4.4256439208984375,51,,,,,,,,,,,,,,,
,,127349,2.0,0.017951514571905136,0.9937000274658203,0.9116064310073853,0.8096737861633301,0.8532464504241943,3.9201252460479736,71.0,0.4210717976093292,4.3591485023498535,51,,,,,,,,,,,,,,,
,,127359,2.0,0.05279454216361046,0.9776999950408936,0.7217288017272949,0.5555951595306396,0.5859229564666748,4.5797882080078125,166.0,0.6494886875152588,5.282071113586426,51,,,,,,,,,,,,,,,
,,127369,2.0,0.03253059834241867,0.9861000180244446,0.8071426153182983,0.85248863697052,0.828170895576477,5.565781116485596,174.0,0.3502061069011688,5.948517799377441,51,,,,,,,,,,,,,,,
,,127379,2.0,0.004761058371514082,0.9991000294685364,0.9663156270980835,0.8998996615409851,0.9305435419082642,3.9548845291137695,29.0,0.008080484345555305,3.967725992202759,51,,,,,,,,,,,,,,,
,,127389,2.0,0.021871713921427727,0.9902999997138977,0.8048123717308044,0.7624382972717285,0.7819918394088745,3.002657651901245,81.0,0.27823585271835327,3.302765369415283,51,,,,,,,,,,,,,,,
,,127399,2.0,0.026017574593424797,0.9879999756813049,0.6609352827072144,0.6988513469696045,0.6778225898742676,2.4462499618530273,74.0,0.1428293138742447,2.6150970458984375,51,,,,,,,,,,,,,,,
,,127409,2.0,0.02337312512099743,0.9894000291824341,0.857664167881012,0.7284101843833923,0.7783092856407166,4.698081016540527,76.0,0.1697281450033188,4.8911824226379395,51,,,,,,,,,,,,,,,
,,127419,2.0,0.026080502197146416,0.9896000027656555,0.8901558518409729,0.7265990376472473,0.7859854698181152,3.9111762046813965,80.0,0.16101181507110596,4.098268508911133,51,,,,,,,,,,,,,,,
,,127429,2.0,0.052950453013181686,0.9763000011444092,0.9026219844818115,0.8482757806777954,0.87321937084198,5.084586143493652,274.0,0.4682304263114929,5.605766773223877,51,,,,,,,,,,,,,,,
,,127439,2.0,0.03671140596270561,0.9818999767303467,0.8044549226760864,0.5886726975440979,0.6348596811294556,4.714755058288574,120.0,0.3375530540943146,5.089019298553467,51,,,,,,,,,,,,,,,
,,127449,2.0,0.03180220350623131,0.9879999756813049,0.9378297328948975,0.9291203022003174,0.9334261417388916,3.968581199645996,359.0,0.2788131535053253,4.279196739196777,51,,,,,,,,,,,,,,,
,,127459,2.0,0.028752077370882034,0.9868999719619751,0.8706703186035156,0.8070645928382874,0.8357232809066772,3.913618564605713,163.0,0.07151426374912262,4.013885021209717,51,,,,,,,,,,,,,,,
,,127469,2.0,0.028979245573282242,0.9898999929428101,0.7943232655525208,0.6506226658821106,0.6986368894577026,3.5102908611297607,86.0,0.12516596913337708,3.664436101913452,51,,,,,,,,,,,,,,,
,,127479,2.0,0.024109557271003723,0.988099992275238,0.7816294431686401,0.9174251556396484,0.8357224464416504,4.788047790527344,138.0,0.7026457786560059,5.514802932739258,51,,,,,,,,,,,,,,,
,,127489,2.0,0.0194743350148201,0.9905999898910522,0.7775824069976807,0.6339393854141235,0.6800649166107178,3.201216697692871,81.0,0.30549323558807373,3.52618408203125,51,,,,,,,,,,,,,,,
,,127499,2.0,0.030863158404827118,0.9872000217437744,0.8840134143829346,0.8583924770355225,0.870732307434082,3.8966617584228516,225.0,0.2042100876569748,4.131734848022461,51,,,,,,,,,,,,,,,
,,127509,2.0,0.013774009421467781,0.9944999814033508,0.8913564085960388,0.7251056432723999,0.7854377627372742,3.032102584838867,52.0,0.473558634519577,3.519435167312622,51,,,,,,,,,,,,,,,
,,127519,2.0,0.03278563916683197,0.983299970626831,0.844435453414917,0.8730629682540894,0.858132541179657,5.019394397735596,218.0,0.2687872648239136,5.320967197418213,51,,,,,,,,,,,,,,,
,,127529,2.0,0.03013579174876213,0.9915000200271606,0.8881926536560059,0.8115319609642029,0.8455151915550232,3.880082130432129,100.0,0.4293960630893707,4.339613914489746,51,,,,,,,,,,,,,,,
,,127539,2.0,0.05825154483318329,0.9745000004768372,0.9074358940124512,0.8634325265884399,0.8839754462242126,5.3710618019104,428.0,0.3535105586051941,5.78282356262207,51,,,,,,,,,,,,,,,
,,127549,2.0,0.05493343621492386,0.9801999926567078,0.8481498956680298,0.8251745104789734,0.8362367153167725,3.595273017883301,269.0,0.24424228072166443,3.894448757171631,51,,,,,,,,,,,,,,,
,,127559,2.0,0.06163522228598595,0.9728999733924866,0.8243045806884766,0.6449596285820007,0.6978588700294495,4.580435752868652,185.0,0.3660138249397278,5.008084774017334,51,,,,,,,,,,,,,,,
,,127569,2.0,0.03173413872718811,0.9882000088691711,0.853225588798523,0.6623011231422424,0.7213171720504761,4.477324962615967,84.0,0.06300266087055206,4.572061538696289,51,,,,,,,,,,,,,,,
,,127579,2.0,0.032909270375967026,0.9897000193595886,0.8684459924697876,0.9088895320892334,0.8875550627708435,4.633035182952881,206.0,0.271367609500885,4.937312126159668,51,,,,,,,,,,,,,,,
,,127589,2.0,0.05533294007182121,0.9765999913215637,0.8306871652603149,0.8811910152435303,0.8539426326751709,4.866170406341553,221.0,0.27159345149993896,5.193097114562988,51,,,,,,,,,,,,,,,
,,127599,2.0,0.02957003191113472,0.98580002784729,0.8204343318939209,0.7255374193191528,0.7643687129020691,3.8664565086364746,102.0,0.3091924786567688,4.205219268798828,51,,,,,,,,,,,,,,,
,,127609,2.0,0.05056921765208244,0.9822999835014343,0.8129096031188965,0.6394561529159546,0.6913859248161316,5.127370834350586,106.0,0.34427011013031006,5.522210121154785,51,,,,,,,,,,,,,,,
,,127619,2.0,0.04986574128270149,0.9914000034332275,0.9956995844841003,0.5057471394538879,0.5092041492462158,4.4128522872924805,67.0,0.558078944683075,5.020796775817871,51,,,,,,,,,,,,,,,
,,127629,2.0,0.020548857748508453,0.9919999837875366,0.9446076154708862,0.8121873140335083,0.8663901686668396,3.7660696506500244,160.0,0.09512216597795486,3.8817405700683594,51,,,,,,,,,,,,,,,
,,127639,2.0,0.05747270584106445,0.9754999876022339,0.8956904411315918,0.8374229669570923,0.8639416098594666,4.592702865600586,291.0,0.49498018622398376,5.145155906677246,51,,,,,,,,,,,,,,,
,,127649,2.0,0.07523316890001297,0.96670001745224,0.8059008121490479,0.6332294344902039,0.6825390458106995,5.155780792236328,236.0,0.463265061378479,5.694278717041016,51,,,,,,,,,,,,,,,
,,127659,2.0,0.04094001278281212,0.9811999797821045,0.8601396679878235,0.8231251239776611,0.8405473828315735,4.264540195465088,162.0,0.4415813684463501,4.747061252593994,51,,,,,,,,,,,,,,,
,,127669,2.0,0.019873125478625298,0.9927999973297119,0.9709322452545166,0.7603604793548584,0.8345435857772827,5.193424224853516,124.0,0.5620796084403992,5.775376796722412,51,,,,,,,,,,,,,,,
,,127679,2.0,0.03194884955883026,0.9836999773979187,0.8710743188858032,0.6383850574493408,0.699504554271698,4.218508243560791,142.0,0.41446352005004883,4.664920806884766,51,,,,,,,,,,,,,,,
,,127689,2.0,0.03096661902964115,0.9865999817848206,0.8748351335525513,0.899422824382782,0.8867084980010986,5.393073081970215,224.0,0.20770885050296783,5.631748676300049,51,,,,,,,,,,,,,,,
,,127699,2.0,0.025303689762949944,0.9902999997138977,0.8645550012588501,0.8087295293807983,0.8342387676239014,5.56510591506958,146.0,0.28123900294303894,5.871648788452148,51,,,,,,,,,,,,,,,
,,127709,2.0,0.039599496871232986,0.9836999773979187,0.81035315990448,0.7622308731079102,0.7841566801071167,3.5295958518981934,164.0,0.1825273483991623,3.751722574234009,51,,,,,,,,,,,,,,,
